0,0
0.002,0.4444701201860095
0.004,0.8681330480669489
0.006,1.27004628150052
0.008,1.6493494463251457
0.01,2.005299630589592
0.012,2.337309090431403
0.014,2.6449829683076667
0.016,2.928153909977691
0.018000000000000002,3.186909970232187
0.020000000000000004,3.4216121687782715
0.022000000000000006,3.63289865522502
0.024000000000000007,3.8216736948057735
0.02600000000000001,3.989081441231696
0.02800000000000001,4.136466393207297
0.030000000000000013,4.265324120100075
0.032000000000000015,4.377246916779793
0.034000000000000016,4.473869302536912
0.03600000000000002,4.5568177358105615
0.03800000000000002,4.627667793157179
0.04000000000000002,4.687910675792894
0.04200000000000002,4.738929567930072
0.044000000000000025,4.781985295680492
0.04600000000000003,4.81821002277634
0.04800000000000003,4.848607366178405
0.05000000000000003,4.87405725238755
0.05200000000000003,4.89532397039918
0.054000000000000034,4.913066120155119
0.056000000000000036,4.927847435802528
0.05800000000000004,4.940147734317573
0.06000000000000004,4.950373476260735
0.06200000000000004,4.958867616308519
0.06400000000000004,4.9659185664105365
0.06600000000000004,4.971768199004321
0.06800000000000005,4.976618888949636
0.07000000000000005,4.980639638253569
0.07200000000000005,4.983971354026077
0.07400000000000005,4.986731363041027
0.07600000000000005,4.989017250157934
0.07800000000000006,4.990910105951155
0.08000000000000006,4.99247726354272
0.08200000000000006,4.993774597467958
0.08400000000000006,4.994848449504869
0.08600000000000006,4.995737238461951
0.08800000000000006,4.996472803362292
0.09000000000000007,4.9970815225132315
0.09200000000000007,4.997585244715028
0.09400000000000007,4.998002063363406
0.09600000000000007,4.9983469594159615
0.09800000000000007,4.998632335070438
0.10000000000000007,4.998868456479688
