-0.015286720000,-0.015286354690,0.150703,0.128099
-0.014826720000,-0.014826354690,0.150703,0.128099
-0.014366720000,-0.014366354690,0.135820,0.143239
-0.013906720000,-0.013906354690,0.150703,0.143239
-0.013446720000,-0.013446354690,0.135820,0.128099
-0.012986720000,-0.012986354690,0.135820,0.143239
-0.012526720000,-0.012526354690,0.150703,0.143239
-0.012066720000,-0.012066354690,0.150703,0.128099
-0.011606720000,-0.011606354690,0.150703,0.128099
-0.011146720000,-0.011146354690,0.150703,0.128099
-0.010686720000,-0.010686354690,0.150703,0.143239
-0.010226720000,-0.010226354690,0.150703,0.128099
-0.009766720000,-0.009766354690,0.150703,0.128099
-0.009306720000,-0.009306354690,0.150703,0.128099
-0.008846720000,-0.008846354690,0.150703,0.143239
-0.008386720000,-0.008386354690,0.150703,0.203801
-0.007926720000,-0.007926354690,0.135820,0.143239
-0.007466720000,-0.007466354690,0.135820,0.143239
-0.007006720000,-0.007006354690,0.135820,0.143239
-0.006546720000,-0.006546354690,0.150703,0.143239
-0.006086720000,-0.006086354690,0.150703,0.143239
-0.005626720000,-0.005626354690,0.150703,0.143239
-0.005166720000,-0.005166354690,0.135820,0.143239
-0.004706720000,-0.004706354690,0.150703,0.143239
-0.004246720000,-0.004246354690,0.150703,0.143239
-0.003786720000,-0.003786354690,0.135820,0.143239
-0.003326720000,-0.003326354690,0.150703,0.128099
-0.002866720000,-0.002866354690,0.150703,0.128099
-0.002406720000,-0.002406354690,0.135820,0.158380
-0.001946720000,-0.001946354690,0.150703,0.143239
-0.001486720000,-0.001486354690,0.150703,0.143239
-0.001026720000,-0.001026354690,0.150703,0.143239
-0.000566720000,-0.000566354690,0.150703,0.158380
-0.000106720000,-0.000106354690,0.150703,0.143239
0.000353280000,0.000353645310,0.239999,4.988212
0.000813280000,0.000813645310,0.359061,4.988212
0.001273280000,0.001273645310,0.463240,4.988212
0.001733280000,0.001733645310,0.552536,4.973071
0.002193280000,0.002193645310,0.656715,4.973071
0.002653280000,0.002653645310,0.746011,4.988212
0.003113280000,0.003113645310,0.820425,4.988212
0.003573280000,0.003573645310,0.909721,4.988212
0.004033280000,0.004033645310,0.999018,5.003352
0.004493280000,0.004493645310,1.088314,4.988212
0.004953280000,0.004953645310,1.162727,4.988212
0.005413280000,0.005413645310,1.237141,4.988212
0.005873280000,0.005873645310,1.326437,4.988212
0.006333280000,0.006333645310,1.400851,4.988212
0.006793280000,0.006793645310,1.475264,4.988212
0.007253280000,0.007253645310,1.549678,4.988212
0.007713280000,0.007713645310,1.624092,5.003352
0.008173280000,0.008173645310,1.698505,4.988212
0.008633280000,0.008633645310,1.772919,4.988212
0.009093280000,0.009093645310,1.847332,4.988212
0.009553280000,0.009553645310,1.906863,4.988212
0.010013280000,0.010013645310,1.981277,4.988212
0.010473280000,0.010473645310,2.055690,4.988212
0.010933280000,0.010933645310,2.115221,4.988212
0.011393280000,0.011393645310,2.174752,4.988212
0.011853280000,0.011853645310,2.249166,4.988212
0.012313280000,0.012313645310,2.323579,4.988212
0.012773280000,0.012773645310,2.368227,4.988212
0.013233280000,0.013233645310,2.442641,4.988212
0.013693280000,0.013693645310,2.502172,4.957930
0.014153280000,0.014153645310,2.561703,4.973071
0.014613280000,0.014613645310,2.621233,4.988212
0.015073280000,0.015073645310,2.695647,5.048774
0.015533280000,0.015533645310,2.740295,5.003352
0.015993280000,0.015993645310,2.799826,4.988212
0.016453280000,0.016453645310,2.874240,4.988212
0.016913280000,0.016913645310,2.918888,4.988212
0.017373280000,0.017373645310,2.978419,4.988212
0.017833280000,0.017833645310,3.037949,4.988212
0.018293280000,0.018293645310,3.097480,4.988212
0.018753280000,0.018753645310,3.142128,4.988212
0.019213280000,0.019213645310,3.201659,4.988212
0.019673280000,0.019673645310,3.246307,4.988212
0.020133280000,0.020133645310,3.305838,4.988212
0.020593280000,0.020593645310,3.350486,5.003352
0.021053280000,0.021053645310,3.395135,4.988212
0.021513280000,0.021513645310,3.454665,4.988212
0.021973280000,0.021973645310,3.484431,4.942790
0.022433280000,0.022433645310,3.529079,4.988212
0.022893280000,0.022893645310,3.588610,4.973071
0.023353280000,0.023353645310,3.633258,4.988212
0.023813280000,0.023813645310,3.677906,4.988212
0.024273280000,0.024273645310,3.707672,4.988212
0.024733280000,0.024733645310,3.752320,4.973071
0.025193280000,0.025193645310,3.796968,4.942790
0.025653280000,0.025653645310,3.841616,4.988212
0.026113280000,0.026113645310,3.871381,4.988212
0.026573280000,0.026573645310,3.916030,4.988212
0.027033280000,0.027033645310,3.945795,4.988212
0.027493280000,0.027493645310,3.990443,4.973071
0.027953280000,0.027953645310,4.020209,4.988212
0.028413280000,0.028413645310,4.049974,4.973071
0.028873280000,0.028873645310,4.094622,5.003352
0.029333280000,0.029333645310,4.124388,5.003352
0.029793280000,0.029793645310,4.139270,4.988212
0.030253280000,0.030253645310,4.183918,5.003352
0.030713280000,0.030713645310,4.213684,4.988212
0.031173280000,0.031173645310,4.243449,4.988212
0.031633280000,0.031633645310,4.258332,4.973071
0.032093280000,0.032093645310,4.288097,4.988212
0.032553280000,0.032553645310,4.317863,5.003352
0.033013280000,0.033013645310,4.347628,4.973071
0.033473280000,0.033473645310,4.362511,4.988212
0.033933280000,0.033933645310,4.377394,4.988212
0.034393280000,0.034393645310,4.407159,4.988212
0.034853280000,0.034853645310,4.436925,4.942790
0.035313280000,0.035313645310,4.451807,4.988212
0.035773280000,0.035773645310,4.466690,4.988212
0.036233280000,0.036233645310,4.496455,4.988212
0.036693280000,0.036693645310,4.511338,4.988212
0.037153280000,0.037153645310,4.526221,4.988212
0.037613280000,0.037613645310,4.541104,5.003352
0.038073280000,0.038073645310,4.555986,5.003352
0.038533280000,0.038533645310,4.585752,4.988212
0.038993280000,0.038993645310,4.600634,4.988212
0.039453280000,0.039453645310,4.615517,4.988212
0.039913280000,0.039913645310,4.630400,4.988212
0.040373280000,0.040373645310,4.645283,4.973071
0.040833280000,0.040833645310,4.660165,4.988212
0.041293280000,0.041293645310,4.660165,4.988212
0.041753280000,0.041753645310,4.689931,4.988212
0.042213280000,0.042213645310,4.704813,4.988212
0.042673280000,0.042673645310,4.704813,4.988212
0.043133280000,0.043133645310,4.719696,4.988212
0.043593280000,0.043593645310,4.734579,4.988212
0.044053280000,0.044053645310,4.734579,4.988212
0.044513280000,0.044513645310,4.749462,4.988212
0.044973280000,0.044973645310,4.749462,4.988212
0.045433280000,0.045433645310,4.764344,4.988212
0.045893280000,0.045893645310,4.779227,4.988212
0.046353280000,0.046353645310,4.794110,4.988212
0.046813280000,0.046813645310,4.794110,4.988212
0.047273280000,0.047273645310,4.808992,4.988212
0.047733280000,0.047733645310,4.808992,4.988212
0.048193280000,0.048193645310,4.808992,4.988212
0.048653280000,0.048653645310,4.823875,4.988212
0.049113280000,0.049113645310,4.823875,5.003352
0.049573280000,0.049573645310,4.838758,4.988212
0.050033280000,0.050033645310,4.838758,4.988212
0.050493280000,0.050493645310,4.838758,4.988212
0.050953280000,0.050953645310,4.853641,4.988212
0.051413280000,0.051413645310,4.853641,4.988212
0.051873280000,0.051873645310,4.853641,4.988212
0.052333280000,0.052333645310,4.853641,4.988212
0.052793280000,0.052793645310,4.868523,4.988212
0.053253280000,0.053253645310,4.883406,4.973071
0.053713280000,0.053713645310,4.883406,4.988212
0.054173280000,0.054173645310,4.883406,4.988212
0.054633280000,0.054633645310,4.898289,4.988212
0.055093280000,0.055093645310,4.898289,4.988212
0.055553280000,0.055553645310,4.898289,5.018493
0.056013280000,0.056013645310,4.898289,4.988212
0.056473280000,0.056473645310,4.913171,4.988212
0.056933280000,0.056933645310,4.913171,4.988212
0.057393280000,0.057393645310,4.913171,4.988212
0.057853280000,0.057853645310,4.913171,4.988212
0.058313280000,0.058313645310,4.913171,4.973071
0.058773280000,0.058773645310,4.913171,4.988212
0.059233280000,0.059233645310,4.928054,5.003352
0.059693280000,0.059693645310,4.928054,4.988212
0.060153280000,0.060153645310,4.928054,4.988212
0.060613280000,0.060613645310,4.928054,4.988212
0.061073280000,0.061073645310,4.942937,4.988212
0.061533280000,0.061533645310,4.942937,4.988212
0.061993280000,0.061993645310,4.942937,4.988212
0.062453280000,0.062453645310,4.942937,4.988212
0.062913280000,0.062913645310,4.942937,4.988212
0.063373280000,0.063373645310,4.942937,4.988212
0.063833280000,0.063833645310,4.942937,4.988212
0.064293280000,0.064293645310,4.942937,5.003352
0.064753280000,0.064753645310,4.942937,4.988212
0.065213280000,0.065213645310,4.957820,4.988212
0.065673280000,0.065673645310,4.957820,4.988212
0.066133280000,0.066133645310,4.957820,4.988212
0.066593280000,0.066593645310,4.957820,4.988212
0.067053280000,0.067053645310,4.957820,4.988212
0.067513280000,0.067513645310,4.957820,4.973071
0.067973280000,0.067973645310,4.957820,4.988212
0.068433280000,0.068433645310,4.957820,4.988212
0.068893280000,0.068893645310,4.972702,4.988212
0.069353280000,0.069353645310,4.972702,4.973071
0.069813280000,0.069813645310,4.972702,4.988212
0.070273280000,0.070273645310,4.972702,4.988212
0.070733280000,0.070733645310,4.972702,4.988212
0.071193280000,0.071193645310,4.972702,4.988212
0.071653280000,0.071653645310,4.972702,4.988212
0.072113280000,0.072113645310,4.972702,4.988212
0.072573280000,0.072573645310,4.972702,5.003352
0.073033280000,0.073033645310,4.972702,4.973071
0.073493280000,0.073493645310,4.972702,4.988212
0.073953280000,0.073953645310,4.972702,4.988212
0.074413280000,0.074413645310,4.972702,4.973071
0.074873280000,0.074873645310,4.972702,4.988212
0.075333280000,0.075333645310,4.987585,4.988212
0.075793280000,0.075793645310,4.972702,5.003352
0.076253280000,0.076253645310,4.972702,5.003352
0.076713280000,0.076713645310,4.972702,4.973071
0.077173280000,0.077173645310,4.972702,4.973071
0.077633280000,0.077633645310,4.972702,5.003352
0.078093280000,0.078093645310,4.972702,4.988212
0.078553280000,0.078553645310,4.972702,4.988212
0.079013280000,0.079013645310,4.972702,4.988212
0.079473280000,0.079473645310,4.972702,4.988212
0.079933280000,0.079933645310,4.972702,5.063914
0.080393280000,0.080393645310,4.972702,4.988212
0.080853280000,0.080853645310,4.987585,4.988212
0.081313280000,0.081313645310,4.987585,4.988212
0.081773280000,0.081773645310,4.972702,4.927649
0.082233280000,0.082233645310,4.972702,4.988212
0.082693280000,0.082693645310,4.972702,4.988212
0.083153280000,0.083153645310,4.987585,4.988212
0.083613280000,0.083613645310,4.987585,4.988212
0.084073280000,0.084073645310,4.987585,4.973071
0.084533280000,0.084533645310,4.987585,4.988212
0.084993280000,0.084993645310,4.987585,4.973071
0.085453280000,0.085453645310,4.987585,4.988212
0.085913280000,0.085913645310,4.972702,4.988212
0.086373280000,0.086373645310,4.972702,4.988212
0.086833280000,0.086833645310,4.972702,4.942790
0.087293280000,0.087293645310,4.972702,4.973071
0.087753280000,0.087753645310,4.972702,4.988212
