0,0
0.005,1.1363636363636365
0.01,2.0144628099173554
0.015,2.6929939894815926
0.02,3.2173135373266852
0.025,3.6224695515706204
0.030000000000000002,3.9355446534863887
0.035,4.177466323148574
0.04,4.364405795160262
0.045,4.5088590235329296
0.049999999999999996,4.620481972729991
0.05499999999999999,4.706736069836811
0.05999999999999999,4.773386963055718
0.06499999999999999,4.8248899259976
0.06999999999999999,4.8646876700890544
0.075,4.895440472341542
0.08,4.919204001354828
0.085,4.93756672831964
0.09000000000000001,4.951756108246994
0.09500000000000001,4.96272062909995
0.10000000000000002,4.9711932133954155
